,episode length,cumulative reward,average reward
70,1098,34.0,0.030965391621129327
71,762,17.0,0.02230971128608924
72,654,21.0,0.03211009174311927
73,755,29.0,0.038410596026490065
74,715,18.0,0.025174825174825177
75,736,27.0,0.036684782608695655
76,947,31.0,0.03273495248152059
77,933,34.0,0.03644158628081458
78,656,20.0,0.03048780487804878
79,625,16.0,0.0256
80,877,31.0,0.03534777651083238
81,541,12.0,0.022181146025878003
82,856,28.0,0.03271028037383177
83,557,12.0,0.02154398563734291
84,847,22.0,0.025974025974025976
85,822,18.0,0.021897810218978103
86,793,20.0,0.025220680958385876
87,767,29.0,0.03780964797913951
88,1168,41.0,0.0351027397260274
89,986,37.0,0.037525354969574036
90,1053,35.0,0.03323836657169991
91,844,29.0,0.034360189573459717
92,1083,36.0,0.0332409972299169
93,1033,41.0,0.03969022265246854
94,861,35.0,0.04065040650406504
95,835,22.0,0.026347305389221556
96,965,35.0,0.03626943005181347
97,1027,33.0,0.03213242453748783
98,1093,37.0,0.03385178408051235
99,950,35.0,0.03684210526315789
100,1021,35.0,0.034280117531831536
101,882,26.0,0.02947845804988662
102,891,27.0,0.030303030303030304
103,1246,38.0,0.030497592295345103
104,790,22.0,0.027848101265822784
105,1218,43.0,0.035303776683087026
106,782,21.0,0.026854219948849106
107,719,16.0,0.022253129346314324
108,1109,50.0,0.04508566275924256
109,944,33.0,0.034957627118644065
110,815,29.0,0.03558282208588957
111,893,28.0,0.03135498320268757
112,945,33.0,0.03492063492063492
113,775,29.0,0.03741935483870968
114,1238,38.0,0.030694668820678513
115,804,19.0,0.0236318407960199
116,861,28.0,0.032520325203252036
117,659,15.0,0.02276176024279211
118,1108,46.0,0.04151624548736462
119,878,36.0,0.04100227790432802
120,823,21.0,0.02551640340218712
121,1237,51.0,0.041228779304769606
122,1091,37.0,0.03391384051329056
123,1030,33.0,0.03203883495145631
124,692,28.0,0.04046242774566474
125,962,37.0,0.038461538461538464
126,975,27.0,0.027692307692307693
127,914,36.0,0.03938730853391685
128,807,23.0,0.028500619578686492
129,990,27.0,0.02727272727272727
130,937,31.0,0.033084311632870865
131,806,18.0,0.022332506203473945
132,905,21.0,0.023204419889502764
133,694,23.0,0.03314121037463977
134,950,35.0,0.03684210526315789
135,1049,33.0,0.03145853193517636
136,892,32.0,0.03587443946188341
137,736,30.0,0.04076086956521739
138,707,19.0,0.026874115983026876
139,834,27.0,0.03237410071942446
140,826,30.0,0.03631961259079903
141,678,16.0,0.02359882005899705
142,943,40.0,0.042417815482502653
143,787,22.0,0.02795425667090216
144,876,33.0,0.03767123287671233
145,543,12.0,0.022099447513812154
146,834,26.0,0.03117505995203837
147,683,16.0,0.02342606149341142
148,765,20.0,0.026143790849673203
149,868,23.0,0.026497695852534562
150,824,21.0,0.025485436893203883
151,859,31.0,0.03608847497089639
152,950,32.0,0.03368421052631579
153,606,17.0,0.028052805280528052
154,685,30.0,0.043795620437956206
155,976,26.0,0.02663934426229508
156,1201,42.0,0.034970857618651124
157,793,22.0,0.027742749054224466
158,724,25.0,0.034530386740331494
159,727,21.0,0.02888583218707015
160,995,37.0,0.0371859296482412
161,1107,43.0,0.03884372177055104
162,713,21.0,0.029453015427769985
163,748,22.0,0.029411764705882353
164,870,29.0,0.03333333333333333
165,965,33.0,0.03419689119170984
166,839,27.0,0.03218116805721097
167,869,28.0,0.03222094361334868
168,730,17.0,0.023287671232876714
169,693,19.0,0.027417027417027416
170,793,23.0,0.029003783102143757
171,914,33.0,0.036105032822757115
172,678,19.0,0.028023598820058997
173,882,25.0,0.02834467120181406
174,623,15.0,0.024077046548956663
175,607,16.0,0.026359143327841845
176,759,18.0,0.023715415019762844
177,840,38.0,0.04523809523809524
178,1134,28.0,0.024691358024691357
179,933,30.0,0.03215434083601286
180,590,14.0,0.023728813559322035
181,993,33.0,0.03323262839879154
182,1015,40.0,0.03940886699507389
183,779,19.0,0.024390243902439025
184,1029,27.0,0.026239067055393587
185,882,24.0,0.027210884353741496
186,824,26.0,0.03155339805825243
187,726,21.0,0.028925619834710745
188,515,10.0,0.019417475728155338
189,1028,36.0,0.03501945525291829
190,975,44.0,0.04512820512820513
191,631,14.0,0.022187004754358162
192,726,24.0,0.03305785123966942
193,1018,34.0,0.03339882121807466
194,999,36.0,0.036036036036036036
195,720,20.0,0.027777777777777776
196,668,17.0,0.025449101796407185
197,748,25.0,0.03342245989304813
198,1016,45.0,0.04429133858267716
199,867,32.0,0.03690888119953864
200,907,25.0,0.027563395810363836
201,678,22.0,0.032448377581120944
202,1101,37.0,0.03360581289736603
203,810,23.0,0.028395061728395062
204,620,14.0,0.02258064516129032
205,1002,27.0,0.02694610778443114
206,882,25.0,0.02834467120181406
207,875,31.0,0.03542857142857143
208,515,11.0,0.021359223300970873
209,855,28.0,0.03274853801169591
210,643,15.0,0.02332814930015552
211,1088,39.0,0.035845588235294115
212,687,16.0,0.023289665211062592
213,552,19.0,0.034420289855072464
214,753,25.0,0.033200531208499334
215,805,26.0,0.03229813664596273
216,824,32.0,0.038834951456310676
217,786,23.0,0.029262086513994912
218,666,16.0,0.024024024024024024
219,681,19.0,0.027900146842878122
220,804,21.0,0.026119402985074626
221,873,22.0,0.025200458190148912
222,954,27.0,0.02830188679245283
223,635,15.0,0.023622047244094488
224,742,99.0,0.1334231805929919
225,788,23.0,0.02918781725888325
226,800,24.0,0.03
227,946,36.0,0.03805496828752643
228,737,19.0,0.025780189959294438
229,753,21.0,0.027888446215139442
230,899,21.0,0.02335928809788654
231,758,21.0,0.027704485488126648
232,1105,38.0,0.034389140271493215
233,703,19.0,0.02702702702702703
234,995,28.0,0.02814070351758794
235,1111,40.0,0.036003600360036005
236,901,23.0,0.025527192008879023
237,1011,35.0,0.03461918892185954
238,853,30.0,0.035169988276670575
239,800,29.0,0.03625
240,865,27.0,0.03121387283236994
241,856,26.0,0.030373831775700934
242,1005,38.0,0.03781094527363184
243,761,22.0,0.02890932982917214
244,798,22.0,0.02756892230576441
245,560,13.0,0.023214285714285715
246,1069,41.0,0.03835360149672591
247,1106,39.0,0.0352622061482821
248,688,19.0,0.027616279069767442
249,729,21.0,0.02880658436213992
250,819,25.0,0.030525030525030524
251,701,15.0,0.021398002853067047
252,821,25.0,0.030450669914738125
253,1034,36.0,0.03481624758220503
254,1008,29.0,0.028769841269841268
255,860,24.0,0.027906976744186046
256,1005,34.0,0.03383084577114428
257,1174,38.0,0.03236797274275979
258,865,22.0,0.025433526011560695
259,766,27.0,0.03524804177545692
260,742,23.0,0.03099730458221024
261,760,18.0,0.02368421052631579
262,744,20.0,0.026881720430107527
263,856,24.0,0.028037383177570093
264,627,13.0,0.02073365231259968
265,1140,30.0,0.02631578947368421
266,851,21.0,0.024676850763807285
267,742,23.0,0.03099730458221024
268,1008,35.0,0.034722222222222224
269,676,19.0,0.028106508875739646
270,725,19.0,0.02620689655172414
271,692,19.0,0.02745664739884393
272,635,16.0,0.025196850393700787
273,947,32.0,0.0337909186906019
274,733,20.0,0.027285129604365622
275,749,23.0,0.030707610146862484
276,809,19.0,0.023485784919653894
277,749,17.0,0.022696929238985315
278,1031,40.0,0.038797284190106696
279,854,21.0,0.02459016393442623
280,1042,39.0,0.03742802303262956
281,831,33.0,0.039711191335740074
282,868,26.0,0.029953917050691243
283,724,17.0,0.023480662983425413
284,650,22.0,0.033846153846153845
285,732,16.0,0.02185792349726776
286,771,21.0,0.027237354085603113
287,797,24.0,0.030112923462986198
288,573,13.0,0.02268760907504363
289,863,23.0,0.026651216685979143
290,994,33.0,0.03319919517102616
291,949,31.0,0.032665964172813484
292,1059,32.0,0.030217186024551465
293,1174,41.0,0.03492333901192504
294,943,28.0,0.029692470837751856
295,983,32.0,0.03255340793489318
296,821,20.0,0.024360535931790498
297,655,18.0,0.02748091603053435
298,749,18.0,0.02403204272363151
299,1007,27.0,0.026812313803376366
300,815,32.0,0.0392638036809816
301,943,33.0,0.03499469777306469
302,714,30.0,0.04201680672268908
303,870,20.0,0.022988505747126436
304,1145,41.0,0.03580786026200873
305,922,32.0,0.03470715835140998
306,950,35.0,0.03684210526315789
307,636,17.0,0.026729559748427674
308,794,22.0,0.027707808564231738
309,744,20.0,0.026881720430107527
310,667,21.0,0.031484257871064465
311,855,24.0,0.028070175438596492
312,716,18.0,0.025139664804469275
313,1155,34.0,0.02943722943722944
314,944,26.0,0.02754237288135593
315,806,34.0,0.04218362282878412
316,860,25.0,0.029069767441860465
317,788,33.0,0.04187817258883249
318,486,11.0,0.02263374485596708
319,819,22.0,0.026862026862026864
320,727,22.0,0.030261348005502064
321,802,20.0,0.02493765586034913
322,810,33.0,0.040740740740740744
323,735,21.0,0.02857142857142857
324,788,26.0,0.03299492385786802
325,1048,28.0,0.026717557251908396
326,736,18.0,0.024456521739130436
327,651,21.0,0.03225806451612903
328,1075,34.0,0.03162790697674418
329,735,25.0,0.034013605442176874
330,561,12.0,0.0213903743315508
331,832,38.0,0.04567307692307692
332,930,38.0,0.04086021505376344
333,700,19.0,0.027142857142857142
334,902,43.0,0.04767184035476718
335,746,25.0,0.03351206434316354
336,958,34.0,0.03549060542797495
337,766,21.0,0.02741514360313316
338,826,26.0,0.031476997578692496
339,807,38.0,0.04708798017348203
340,878,24.0,0.02733485193621868
341,818,25.0,0.030562347188264057
342,739,16.0,0.02165087956698241
343,692,17.0,0.024566473988439308
344,582,20.0,0.03436426116838488
345,954,30.0,0.031446540880503145
346,743,19.0,0.02557200538358008
347,938,27.0,0.028784648187633263
348,632,14.0,0.022151898734177215
349,793,19.0,0.02395964691046658
350,984,37.0,0.037601626016260166
351,1120,42.0,0.0375
352,690,19.0,0.02753623188405797
353,629,14.0,0.022257551669316374
354,852,31.0,0.036384976525821594
355,779,20.0,0.025673940949935817
356,953,35.0,0.03672612801678909
357,1106,53.0,0.04792043399638336
358,643,19.0,0.029548989113530325
359,798,24.0,0.03007518796992481
360,605,25.0,0.04132231404958678
361,857,23.0,0.026837806301050177
362,825,32.0,0.03878787878787879
363,926,29.0,0.03131749460043196
364,1000,28.0,0.028
365,667,22.0,0.03298350824587706
366,831,33.0,0.039711191335740074
367,575,13.0,0.022608695652173914
368,810,23.0,0.028395061728395062
369,663,19.0,0.02865761689291101
370,988,40.0,0.04048582995951417
371,701,18.0,0.025677603423680456
372,595,13.0,0.021848739495798318
373,806,24.0,0.02977667493796526
374,753,19.0,0.025232403718459494
375,854,24.0,0.02810304449648712
376,1093,40.0,0.036596523330283626
377,746,21.0,0.028150134048257374
378,627,19.0,0.030303030303030304
379,1016,32.0,0.031496062992125984
380,687,17.0,0.024745269286754003
381,718,19.0,0.026462395543175487
382,730,28.0,0.038356164383561646
383,1012,36.0,0.03557312252964427
384,800,24.0,0.03
385,735,17.0,0.02312925170068027
386,943,33.0,0.03499469777306469
387,682,22.0,0.03225806451612903
388,826,22.0,0.026634382566585957
389,751,24.0,0.03195739014647137
390,1221,47.0,0.03849303849303849
391,472,9.0,0.019067796610169493
392,501,10.0,0.01996007984031936
393,986,29.0,0.029411764705882353
394,922,26.0,0.028199566160520606
395,739,18.0,0.02435723951285521
396,766,22.0,0.028720626631853787
397,887,21.0,0.02367531003382187
398,859,53.0,0.06169965075669383
399,798,28.0,0.03508771929824561
400,1084,42.0,0.03874538745387454
401,867,27.0,0.031141868512110725
402,1021,23.0,0.022526934378060724
403,731,20.0,0.027359781121751026
404,868,24.0,0.027649769585253458
405,740,22.0,0.02972972972972973
406,828,23.0,0.027777777777777776
407,977,35.0,0.03582395087001024
408,941,35.0,0.03719447396386823
409,544,15.0,0.027573529411764705
410,745,25.0,0.03355704697986577
411,815,26.0,0.03190184049079755
412,657,14.0,0.0213089802130898
413,1023,41.0,0.04007820136852395
414,748,21.0,0.02807486631016043
415,797,22.0,0.027603513174404015
416,893,28.0,0.03135498320268757
417,761,33.0,0.04336399474375821
418,1113,39.0,0.03504043126684636
419,685,16.0,0.02335766423357664
420,828,33.0,0.03985507246376811
421,737,27.0,0.036635006784260515
422,1123,32.0,0.028495102404274265
423,1065,34.0,0.03192488262910798
424,588,18.0,0.030612244897959183
425,1225,50.0,0.04081632653061224
426,768,24.0,0.03125
427,720,18.0,0.025
428,848,30.0,0.03537735849056604
429,527,15.0,0.028462998102466792
430,1073,48.0,0.04473438956197577
431,971,39.0,0.04016477857878476
432,705,22.0,0.031205673758865248
433,896,29.0,0.03236607142857143
434,973,35.0,0.03597122302158273
435,943,32.0,0.033934252386002124
436,927,23.0,0.02481121898597627
437,1019,41.0,0.040235525024533855
438,785,22.0,0.02802547770700637
439,729,25.0,0.03429355281207133
440,927,40.0,0.043149946062567425
441,664,23.0,0.03463855421686747
442,733,34.0,0.04638472032742155
443,1100,33.0,0.03
444,946,27.0,0.02854122621564482
445,741,20.0,0.02699055330634278
446,686,18.0,0.026239067055393587
447,1256,44.0,0.03503184713375796
448,1004,30.0,0.029880478087649404
449,814,24.0,0.029484029484029485
450,884,25.0,0.02828054298642534
451,883,29.0,0.03284258210645526
452,1134,33.0,0.0291005291005291
453,742,19.0,0.025606469002695417
454,1080,31.0,0.028703703703703703
455,1059,39.0,0.036827195467422094
456,1096,36.0,0.032846715328467155
457,879,24.0,0.027303754266211604
458,607,13.0,0.0214168039538715
459,626,13.0,0.020766773162939296
460,712,20.0,0.028089887640449437
461,933,29.0,0.031082529474812434
462,840,26.0,0.030952380952380953
463,879,40.0,0.04550625711035267
464,1004,25.0,0.0249003984063745
465,801,35.0,0.04369538077403246
466,1164,43.0,0.036941580756013746
467,786,26.0,0.03307888040712468
468,852,38.0,0.04460093896713615
469,811,22.0,0.027127003699136867
470,679,25.0,0.036818851251840944
471,893,33.0,0.036954087346024636
472,662,18.0,0.027190332326283987
473,883,30.0,0.03397508493771234
474,964,33.0,0.03423236514522822
475,651,21.0,0.03225806451612903
476,612,17.0,0.027777777777777776
477,893,38.0,0.0425531914893617
478,729,20.0,0.027434842249657063
479,806,24.0,0.02977667493796526
480,698,23.0,0.0329512893982808
481,483,9.0,0.018633540372670808
482,632,14.0,0.022151898734177215
483,1246,43.0,0.03451043338683788
484,769,24.0,0.031209362808842653
485,1077,39.0,0.036211699164345405
486,728,17.0,0.023351648351648352
487,660,15.0,0.022727272727272728
488,796,25.0,0.031407035175879394
489,664,16.0,0.024096385542168676
490,754,19.0,0.025198938992042442
491,742,28.0,0.03773584905660377
492,709,24.0,0.03385049365303244
493,596,13.0,0.02181208053691275
494,722,17.0,0.023545706371191136
495,564,13.0,0.02304964539007092
496,737,21.0,0.028493894165535955
497,760,22.0,0.02894736842105263
498,770,19.0,0.024675324675324677
499,1276,48.0,0.03761755485893417
500,603,14.0,0.02321724709784411
501,659,17.0,0.025796661608497723
502,951,34.0,0.035751840168243953
503,853,21.0,0.0246189917936694
504,959,34.0,0.035453597497393116
505,795,26.0,0.03270440251572327
506,641,18.0,0.028081123244929798
507,729,22.0,0.03017832647462277
508,817,21.0,0.025703794369645042
509,719,29.0,0.04033379694019471
510,647,19.0,0.02936630602782071
511,605,26.0,0.04297520661157025
512,798,32.0,0.040100250626566414
513,797,23.0,0.028858218318695106
514,873,32.0,0.03665521191294387
515,788,23.0,0.02918781725888325
516,731,25.0,0.03419972640218878
517,895,32.0,0.035754189944134075
518,705,21.0,0.029787234042553193
519,747,22.0,0.029451137884872823
520,975,36.0,0.036923076923076927
521,1040,31.0,0.02980769230769231
522,659,15.0,0.02276176024279211
523,747,34.0,0.04551539491298527
524,957,32.0,0.03343782654127482
525,826,28.0,0.03389830508474576
526,1365,46.0,0.0336996336996337
527,1021,45.0,0.04407443682664055
528,1249,55.0,0.044035228182546036
529,323,5.0,0.015479876160990712
530,776,27.0,0.03479381443298969
531,983,26.0,0.026449643947100712
532,941,45.0,0.04782146652497343
533,1066,39.0,0.036585365853658534
534,645,16.0,0.024806201550387597
535,865,24.0,0.027745664739884393
536,618,14.0,0.022653721682847898
537,854,21.0,0.02459016393442623
538,1042,44.0,0.04222648752399232
539,705,18.0,0.02553191489361702
540,701,18.0,0.025677603423680456
541,627,12.0,0.019138755980861243
542,1073,47.0,0.04380242311276794
543,946,30.0,0.03171247357293869
544,874,23.0,0.02631578947368421
545,767,22.0,0.028683181225554105
546,626,17.0,0.027156549520766772
547,635,15.0,0.023622047244094488
548,761,27.0,0.035479632063074903
549,935,39.0,0.04171122994652406
550,752,31.0,0.041223404255319146
551,957,31.0,0.03239289446185998
552,941,30.0,0.031880977683315624
553,749,18.0,0.02403204272363151
554,1030,33.0,0.03203883495145631
555,833,27.0,0.03241296518607443
556,821,19.0,0.023142509135200974
557,964,36.0,0.03734439834024896
558,816,25.0,0.030637254901960783
559,881,32.0,0.036322360953461974
560,913,25.0,0.027382256297918947
561,754,23.0,0.03050397877984085
562,1248,50.0,0.04006410256410257
563,719,19.0,0.02642559109874826
564,762,25.0,0.03280839895013123
565,728,27.0,0.03708791208791209
566,708,20.0,0.02824858757062147
567,814,22.0,0.02702702702702703
568,756,24.0,0.031746031746031744
569,626,25.0,0.039936102236421724
570,674,15.0,0.02225519287833828
571,1100,40.0,0.03636363636363636
572,1501,59.0,0.03930712858094604
573,1073,39.0,0.036346691519105315
574,643,15.0,0.02332814930015552
575,1146,37.0,0.03228621291448516
576,1004,40.0,0.0398406374501992
577,677,15.0,0.022156573116691284
578,770,25.0,0.032467532467532464
579,902,31.0,0.03436807095343681
580,659,17.0,0.025796661608497723
581,725,18.0,0.02482758620689655
582,712,20.0,0.028089887640449437
583,656,15.0,0.022865853658536585
584,850,24.0,0.02823529411764706
585,989,31.0,0.03134479271991911
586,1071,40.0,0.03734827264239029
587,674,18.0,0.026706231454005934
588,1179,43.0,0.0364715860899067
589,1315,50.0,0.03802281368821293
590,888,22.0,0.024774774774774775
591,1037,36.0,0.03471552555448409
592,1049,33.0,0.03145853193517636
593,856,35.0,0.04088785046728972
594,759,18.0,0.023715415019762844
595,854,28.0,0.03278688524590164
596,718,19.0,0.026462395543175487
597,624,17.0,0.027243589743589744
598,922,26.0,0.028199566160520606
599,665,21.0,0.031578947368421054
600,874,30.0,0.034324942791762014
601,650,15.0,0.023076923076923078
602,507,12.0,0.023668639053254437
603,931,42.0,0.045112781954887216
604,923,35.0,0.03791982665222102
605,746,26.0,0.03485254691689008
606,604,19.0,0.03145695364238411
607,802,25.0,0.03117206982543641
608,810,23.0,0.028395061728395062
609,896,29.0,0.03236607142857143
610,586,12.0,0.020477815699658702
611,816,19.0,0.023284313725490197
612,669,23.0,0.0343796711509716
613,1090,38.0,0.03486238532110092
614,862,24.0,0.027842227378190254
615,699,24.0,0.034334763948497854
616,713,22.0,0.030855539971949508
617,937,37.0,0.03948772678762007
618,840,24.0,0.02857142857142857
619,672,15.0,0.022321428571428572
620,531,15.0,0.02824858757062147
621,890,25.0,0.028089887640449437
622,941,29.0,0.030818278427205102
623,1041,32.0,0.03073967339097022
624,661,16.0,0.024205748865355523
625,925,33.0,0.03567567567567568
626,807,21.0,0.026022304832713755
627,917,31.0,0.03380588876772083
628,649,16.0,0.02465331278890601
629,975,40.0,0.041025641025641026
630,833,31.0,0.03721488595438175
631,822,23.0,0.027980535279805353
632,826,23.0,0.02784503631961259
633,794,19.0,0.02392947103274559
634,779,22.0,0.028241335044929396
635,740,19.0,0.025675675675675677
636,691,20.0,0.02894356005788712
637,820,34.0,0.041463414634146344
638,681,23.0,0.033773861967694566
639,447,13.0,0.029082774049217
640,611,14.0,0.022913256955810146
641,852,26.0,0.03051643192488263
642,1061,55.0,0.051837888784165884
643,1039,38.0,0.03657362848893166
644,902,42.0,0.04656319290465632
645,634,19.0,0.02996845425867508
646,744,23.0,0.030913978494623656
647,1162,43.0,0.03700516351118761
648,770,21.0,0.02727272727272727
649,526,12.0,0.022813688212927757
650,966,31.0,0.032091097308488616
651,881,31.0,0.03518728717366629
652,1006,25.0,0.02485089463220676
653,667,18.0,0.026986506746626688
654,948,28.0,0.029535864978902954
655,959,30.0,0.03128258602711158
656,960,22.0,0.022916666666666665
657,664,29.0,0.043674698795180725
658,467,10.0,0.021413276231263382
659,959,38.0,0.03962460896767466
660,722,23.0,0.03185595567867036
661,773,29.0,0.037516170763260026
662,648,15.0,0.023148148148148147
663,805,21.0,0.02608695652173913
664,897,28.0,0.03121516164994426
665,887,37.0,0.04171364148816235
666,749,24.0,0.03204272363150868
667,1041,32.0,0.03073967339097022
668,724,24.0,0.03314917127071823
669,639,19.0,0.0297339593114241
670,803,21.0,0.026151930261519303
671,882,24.0,0.027210884353741496
672,815,20.0,0.024539877300613498
673,1051,32.0,0.030447193149381543
674,1017,28.0,0.02753195673549656
675,1340,57.0,0.04253731343283582
676,833,29.0,0.03481392557022809
677,837,23.0,0.027479091995221028
678,637,19.0,0.029827315541601257
679,888,34.0,0.038288288288288286
680,876,23.0,0.026255707762557076
681,751,19.0,0.02529960053262317
682,961,35.0,0.036420395421436005
683,790,18.0,0.02278481012658228
684,1010,31.0,0.030693069306930693
685,1098,32.0,0.029143897996357013
686,592,21.0,0.03547297297297297
687,725,25.0,0.034482758620689655
688,621,18.0,0.028985507246376812
689,654,19.0,0.0290519877675841
690,600,14.0,0.023333333333333334
691,933,44.0,0.04715969989281887
692,842,29.0,0.0344418052256532
693,672,18.0,0.026785714285714284
694,1026,48.0,0.04678362573099415
695,744,21.0,0.028225806451612902
696,1105,46.0,0.0416289592760181
697,621,13.0,0.020933977455716585
698,664,18.0,0.02710843373493976
699,807,34.0,0.042131350681536554
700,1002,27.0,0.02694610778443114
701,507,17.0,0.03353057199211045
702,891,29.0,0.03254769921436588
703,756,22.0,0.0291005291005291
704,1056,35.0,0.03314393939393939
705,826,18.0,0.021791767554479417
706,962,33.0,0.034303534303534305
707,750,18.0,0.024
708,1194,36.0,0.03015075376884422
709,893,23.0,0.025755879059350503
710,788,21.0,0.0266497461928934
711,646,17.0,0.02631578947368421
712,763,22.0,0.028833551769331587
713,681,16.0,0.023494860499265784
714,1095,34.0,0.031050228310502283
715,1010,41.0,0.040594059405940595
716,772,27.0,0.034974093264248704
717,812,35.0,0.04310344827586207
718,535,15.0,0.028037383177570093
719,923,28.0,0.030335861321776816
720,831,24.0,0.02888086642599278
721,631,17.0,0.02694136291600634
722,858,26.0,0.030303030303030304
723,737,25.0,0.033921302578018994
724,955,31.0,0.032460732984293195
725,940,41.0,0.043617021276595745
726,767,26.0,0.03389830508474576
727,807,36.0,0.04460966542750929
728,1187,49.0,0.041280539174389216
729,968,34.0,0.03512396694214876
730,807,30.0,0.03717472118959108
731,1113,50.0,0.044923629829290206
732,896,33.0,0.036830357142857144
733,911,29.0,0.031833150384193196
734,783,32.0,0.04086845466155811
735,536,12.0,0.022388059701492536
736,567,13.0,0.02292768959435626
737,675,18.0,0.02666666666666667
738,650,18.0,0.027692307692307693
739,965,29.0,0.03005181347150259
740,1100,47.0,0.042727272727272725
741,738,24.0,0.032520325203252036
742,720,28.0,0.03888888888888889
743,595,26.0,0.043697478991596636
744,1048,39.0,0.03721374045801527
745,878,32.0,0.03644646924829157
746,573,16.0,0.027923211169284468
747,647,14.0,0.021638330757341576
748,775,22.0,0.02838709677419355
749,565,12.0,0.021238938053097345
750,830,35.0,0.04216867469879518
751,764,22.0,0.028795811518324606
752,947,33.0,0.03484688489968321
753,597,14.0,0.023450586264656615
754,1163,32.0,0.027515047291487533
755,839,29.0,0.03456495828367104
756,791,20.0,0.025284450063211124
757,1352,59.0,0.04363905325443787
758,989,35.0,0.03538928210313448
759,827,36.0,0.04353083434099154
760,955,23.0,0.024083769633507852
761,1064,31.0,0.02913533834586466
762,560,15.0,0.026785714285714284
763,785,22.0,0.02802547770700637
764,921,30.0,0.03257328990228013
765,782,24.0,0.030690537084398978
766,1011,37.0,0.036597428288822946
767,990,33.0,0.03333333333333333
768,678,16.0,0.02359882005899705
769,776,23.0,0.029639175257731958
770,891,28.0,0.031425364758698095
771,911,29.0,0.031833150384193196
772,868,30.0,0.03456221198156682
773,726,18.0,0.024793388429752067
774,1313,54.0,0.04112718964204113
775,995,27.0,0.027135678391959798
776,672,17.0,0.025297619047619048
777,861,27.0,0.0313588850174216
778,1069,29.0,0.027128157156220765
779,693,17.0,0.024531024531024532
780,587,15.0,0.02555366269165247
781,993,44.0,0.044310171198388724
782,1020,36.0,0.03529411764705882
783,929,37.0,0.03982777179763186
784,1082,39.0,0.036044362292051754
785,1104,46.0,0.041666666666666664
786,703,16.0,0.02275960170697013
787,777,20.0,0.02574002574002574
788,811,18.0,0.02219482120838471
789,693,20.0,0.02886002886002886
790,903,28.0,0.031007751937984496
791,779,26.0,0.03337612323491656
792,764,18.0,0.02356020942408377
793,739,21.0,0.028416779431664412
794,765,33.0,0.043137254901960784
795,719,18.0,0.025034770514603615
796,918,25.0,0.027233115468409588
797,1100,36.0,0.03272727272727273
798,813,30.0,0.03690036900369004
799,783,19.0,0.024265644955300127
800,829,28.0,0.033775633293124246
801,838,29.0,0.034606205250596656
802,708,19.0,0.026836158192090395
803,879,47.0,0.053469852104664393
804,602,16.0,0.026578073089700997
805,745,27.0,0.036241610738255034
806,734,24.0,0.0326975476839237
807,756,21.0,0.027777777777777776
808,705,24.0,0.03404255319148936
809,601,15.0,0.024958402662229616
810,851,30.0,0.03525264394829612
811,758,21.0,0.027704485488126648
812,1077,39.0,0.036211699164345405
813,721,20.0,0.027739251040221916
814,649,24.0,0.03697996918335902
815,861,20.0,0.023228803716608595
