,episode length,cumulative reward,average reward
58,1379,53.0,0.03843364757070341
59,1104,32.0,0.028985507246376812
60,767,28.0,0.03650586701434159
61,1036,32.0,0.03088803088803089
62,1526,63.0,0.04128440366972477
63,1183,45.0,0.03803888419273035
64,990,35.0,0.03535353535353535
65,769,19.0,0.0247074122236671
66,953,34.0,0.035676810073452254
67,1207,51.0,0.04225352112676056
68,1398,56.0,0.04005722460658083
69,1043,45.0,0.04314477468839885
70,983,27.0,0.027466937945066123
71,804,29.0,0.036069651741293535
72,759,20.0,0.026350461133069828
73,877,27.0,0.03078677309007982
74,659,18.0,0.027314112291350532
75,893,25.0,0.027995520716685332
76,756,24.0,0.031746031746031744
77,793,29.0,0.03656998738965952
78,1198,41.0,0.034223706176961605
79,724,21.0,0.029005524861878452
80,703,18.0,0.025604551920341393
81,994,49.0,0.04929577464788732
82,1320,58.0,0.04393939393939394
83,705,22.0,0.031205673758865248
84,936,33.0,0.035256410256410256
85,913,30.0,0.03285870755750274
86,697,15.0,0.021520803443328552
87,1107,41.0,0.037037037037037035
88,1132,40.0,0.0353356890459364
89,694,18.0,0.025936599423631124
90,1315,45.0,0.034220532319391636
91,953,35.0,0.03672612801678909
92,1194,50.0,0.04187604690117253
93,774,22.0,0.028423772609819122
94,1237,51.0,0.041228779304769606
95,732,31.0,0.04234972677595628
96,1591,83.0,0.05216844751728473
97,1171,44.0,0.037574722459436376
98,613,15.0,0.024469820554649267
99,749,23.0,0.030707610146862484
100,1039,42.0,0.04042348411934552
101,1265,51.0,0.04031620553359684
102,876,28.0,0.0319634703196347
103,758,24.0,0.0316622691292876
104,622,18.0,0.028938906752411574
105,864,21.0,0.024305555555555556
106,754,23.0,0.03050397877984085
107,636,21.0,0.0330188679245283
108,1228,49.0,0.039902280130293157
109,1419,59.0,0.041578576462297394
110,1155,37.0,0.032034632034632034
111,1203,51.0,0.04239401496259352
112,879,33.0,0.03754266211604096
113,532,12.0,0.022556390977443608
114,1102,27.0,0.024500907441016333
115,472,30.0,0.0635593220338983
116,1063,43.0,0.04045155221072436
117,872,38.0,0.04357798165137615
118,1105,43.0,0.03891402714932127
119,517,25.0,0.048355899419729204
120,1261,52.0,0.041237113402061855
121,1151,48.0,0.04170286707211121
122,933,27.0,0.028938906752411574
123,998,33.0,0.033066132264529056
124,845,23.0,0.027218934911242602
125,883,25.0,0.028312570781426953
126,800,25.0,0.03125
127,1159,43.0,0.03710094909404659
128,1050,43.0,0.040952380952380955
129,759,25.0,0.03293807641633729
130,774,19.0,0.02454780361757106
131,976,33.0,0.03381147540983607
132,1414,61.0,0.04314002828854314
133,1082,29.0,0.026802218114602587
134,1179,53.0,0.04495335029686175
135,966,27.0,0.027950310559006212
136,843,28.0,0.033214709371293
137,726,21.0,0.028925619834710745
138,808,22.0,0.027227722772277228
139,1285,53.0,0.04124513618677043
